"review_id","business_id","user_id","review_stars","satisfied","review_date","review_length","useful","funny","cool","business_name","city","state","latitude","longitude","business_review_count","is_open","categories","business_price","has_parking","takes_reservations","outdoor_seating","has_tv","user_review_count","user_average_stars","user_fans","user_is_elite","review_day_of_week","weekend"
"KqicAtVzVkRLYgxW3XI9Qw","I5KZm-NnxYeEQsmp6nK5_w","vQpXqZLwqCQlMyanXsof1w","3.0",0,"2013-05-13 00:55:24",158,0,0,0,"Las Cazuelas Restaurant BYOB","Philadelphia","PA","39.9698623","-75.1439919",338,True,"Food, Tacos, Mexican, Latin American, Restaurants, Spanish",2,1,1,1,1,3,"4.33",0,0,"1",0
"2Go7egmUH-ztbs5cRjLu0g","Bb5YSi_C9p4Sp6eD4ZCSVQ","BU-SlRJDbbUjLNuLpni2LA","4.0",1,"2015-02-18 05:44:22",679,1,0,0,"Piezanos Rustic Pizza and Wine","Tucson","AZ","32.2653037311","-110.9285849243",93,True,"Restaurants, Pizza, Food, Beer, Wine & Spirits, Italian",2,1,0,0,1,20,"4.2",0,0,"3",0
"1Z6QWvEbAbyMW591SLTLng","RdDS9iOb5JJhFom1Ny4xUQ","RPkHqs5AbROKlW0xlu3vPA","1.0",0,"2014-12-20 20:15:47",407,1,0,0,"Slack's Hoagie Shack","Fairless Hills","PA","40.1802431173","-74.8678294286",58,True,"Sandwiches, Restaurants",1,1,0,0,1,1,"1.0",0,0,"6",1
"4hpK-XTXfXvcDHtKQS82XQ","NT5S6JV5wPwKOd3s3Yh1zQ","ab3SYU2sI_mFTATWV0C6lA","4.0",1,"2014-03-19 17:26:29",1241,0,0,0,"Burger Up","Nashville","TN","36.1215944","-86.7904765",857,True,"Restaurants, American (New), Sandwiches, Burgers",2,1,0,0,0,69,"3.63",12,1,"3",0
"cSSR5jVqRWWwbw400hdMTg","D7z_V6E8cxXghSRcHAmUPg","prW3KLhoet2Fvovf_WUeJg","4.0",1,"2018-05-11 02:44:31",257,0,0,0,"La Bella China Restaurant","Tucson","AZ","32.149473","-110.9781864",92,True,"Restaurants, Chinese",1,1,0,0,1,7,"3.13",0,0,"5",0
"9A1OO_elar5cG4WNUJhJBA","JUlsvVAvZvGHWFfkKm0nlg","XB_RP6mT1xE4Q91e9Y6Wlw","1.0",0,"2014-07-31 18:44:34",616,2,0,0,"El Camino Real","Philadelphia","PA","39.9673004","-75.1403984",1014,True,"Mexican, Tex-Mex, Restaurants, Barbeque",2,1,1,1,1,4,"2.8",0,0,"4",0
"qNyEY_QP8OWx1QtXe5MCaA","FHNIvNgh3fS7VZQq2Y3dsA","lXbk56BTnDVxeOfhdvIDfw","4.0",1,"2014-04-22 12:47:35",648,2,0,0,"Cheu Noodle Bar","Philadelphia","PA","39.9467949","-75.1577025",818,False,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",2,1,1,0,0,246,"3.28",4,0,"2",0
"-E16PI4pImrNRe9A2IWdgw","zSqTndm5Alq9dW1PyzbdTA","yHsdBjyeqV0vvRqIxxdMAg","3.0",0,"2017-04-19 17:41:41",327,0,0,0,"Grand Isle","New Orleans","LA","29.9475671","-90.0651152",588,True,"Seafood, Southern, Food, Live/Raw Food, Restaurants, Desserts, Local Flavor",2,1,1,1,1,16,"3.69",0,0,"3",0
"Q5OHXHbCWNPPmSNK7ISyyA","seKihQKpGGnCeLuELRQPSQ","Fdrt8GUWl1jyN6EWS7mW2A","5.0",1,"2017-06-18 02:58:30",212,0,0,0,"Twin Peaks","Indianapolis","IN","39.9062952","-86.0474634",257,True,"Sports Bars, American (New), American (Traditional), Nightlife, Bars, Restaurants",2,1,0,1,1,32,"4.19",1,0,"0",1
"kTuUkBokslQCbrRXoTs_hQ","zYu2D8FzczailDkEMURExg","TKdCx24IK8WrvAgfGL8beg","5.0",1,"2015-01-05 16:40:25",376,2,0,0,"Jimmy Guana's","Indian Rocks Beach","FL","27.8823519","-82.8476129",170,True,"Sandwiches, Restaurants, Seafood, Steakhouses",2,1,1,1,1,6,"4.0",0,0,"1",0
"MWNC1xYde10egtEjH_e5Tg","eaDZlSuVS0EY67Ke6pRP6Q","UlANdonDza27FaMIW1n74Q","5.0",1,"2015-09-13 14:22:59",1203,0,1,1,"Penang","Philadelphia","PA","39.954044","-75.15598",1112,True,"Malaysian, Asian Fusion, Cambodian, Chinese, Restaurants, Thai",2,1,1,0,0,49,"4.02",10,1,"0",1
"uoo8_7kDpgn_M2Dzt7oejw","ehnMcJZlx29XMroxMd3-mQ","ihsOpPpREDiofgMTrzxXZQ","5.0",1,"2017-02-01 01:23:13",347,0,0,0,"Spice-n-Grill","Saint Louis","MO","38.6630131","-90.3113611",157,False,"Indian, Pakistani, Restaurants",2,1,0,0,1,3,"5.0",0,0,"3",0
"rsj7CW9K6_Q5u2yfJ8OZ-A","EtKSTHV5Qx_Q7Aur9o4kQQ","mdHrElt_ZxLbG5QLpFSYPQ","4.0",1,"2010-05-23 14:45:29",434,1,1,1,"Village Whiskey","Philadelphia","PA","39.9514165949","-75.1737677917",1553,True,"Bars, Nightlife, Whiskey Bars, Burgers, Restaurants, American (New)",2,1,0,1,0,27,"3.75",0,0,"0",1
"LXzQKDDUTA-9dvmlyQF_BA","ehcjV7rk61jO8ro-xW4EuQ","3rJphRKgTrhtu12NRJTUEA","5.0",1,"2013-07-19 00:12:12",1010,1,1,1,"Carino's Italian Ristorante","St Pete Beach","FL","27.7558348","-82.7596909",133,True,"Italian, Restaurants",2,1,1,1,1,57,"4.19",5,1,"5",0
"Z8A5vYmm6IocFLYCevQxuQ","oQ5CPRt0R3AzFvcjNOqB1w","S4rg_rw5DtDH2cTQJsgeOg","2.0",0,"2013-07-18 23:00:38",439,1,0,0,"Edley's Bar-B-Que - 12 South","Nashville","TN","36.1229732","-86.7897823",1114,True,"Barbeque, Restaurants, Dive Bars, Cocktail Bars, Southern, Nightlife, Bars",2,1,0,1,1,213,"3.7",19,1,"4",0
"HMTVsMug9b-Z2AGWWFFYGA","EQ-TZ2eeD_E0BHuvoaeG5Q","_jt1hc86DIaWAKabSONuHQ","4.0",1,"2016-03-22 13:42:28",486,1,0,2,"Milktooth","Indianapolis","IN","39.7591692208","-86.146494347",1379,True,"Beer, Wine & Spirits, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, American (New)",2,1,0,1,0,40,"4.35",1,1,"2",0
"aglm0PvjKkFUAa5VHs0qTA","kQANkgj6vHc1xCmxfNBNjA","2X8Yg1sQbd_uoB_ZbI8MeA","5.0",1,"2017-07-29 00:37:59",663,0,0,0,"Enzo's Pizzeria & Pasta from New York","Westchase","FL","28.0699285","-82.6300709",38,False,"Pasta Shops, Sandwiches, Pizza, Seafood, Food, Specialty Food, Italian, Restaurants",1,1,1,1,1,96,"4.0",2,1,"6",1
"fGuKxtFto5DZpgvSpQ_YEA","_HcAoG6Jj_XTj4-XNEbo6Q","oz2mpWwrGBTFCiyuVRsxXA","5.0",1,"2018-01-21 16:47:53",321,0,0,0,"Fuzzy's Taco Shop","Tampa","FL","28.0533288743","-82.3928146398",172,True,"Sports Bars, Breakfast & Brunch, Mexican, Nightlife, Tex-Mex, Restaurants, Sandwiches, Bars",1,1,0,1,1,1,"5.0",0,0,"0",1
"k08pR0_Ez0VeW0Geg1FJXQ","gu9H6XoryCn07BfPsSdeSw","TBuMUKBz0ImqeyV5_gCgJg","1.0",0,"2017-01-28 23:45:29",950,1,0,0,"The Sweet Taco","Springfield","PA","39.9357331","-75.3516435",153,False,"Restaurants, Food, Donuts, Mexican",1,1,0,0,1,9,"3.44",0,0,"6",1
"XZpovvS3u4dbfBSe7qD9Qw","jmwasbZfgj3honf79qKsnA","wYPUoqWApS8G4VJsvcGWnA","5.0",1,"2018-08-05 00:07:32",146,0,0,0,"Street- Taco and Beer Co.","Tucson","AZ","32.2219642","-110.9721883",805,True,"Mexican, Bars, Restaurants, Nightlife",1,1,0,0,1,23,"2.52",0,0,"0",1
"tdZ0gYl7LiReG2tFzQJB1Q","jBCgQ6nZDsMCWU7eaSxOpw","BmrADj1a1vjaI7EFzH3rSw","3.0",0,"2015-08-31 01:09:59",526,2,0,0,"Whaley's Blazin BBQ","Lutz","FL","28.137927","-82.4626332",58,False,"Sandwiches, Restaurants, Barbeque, Food Trucks, Food",1,1,0,0,1,8,"4.0",0,0,"1",0
"5JyyttxVFVq7rUB5rYihxw","I0I2mkCOPTYVSLpc8A8VVw","Q1NOOUUhY-jQc2y5MZgdhw","4.0",1,"2015-08-09 00:07:24",231,0,0,0,"Compère Lapin","New Orleans","LA","29.9479047","-90.067498",804,True,"Personal Chefs, Event Planning & Services, Restaurants, Caribbean, American (New), American (Traditional), French",3,1,1,0,1,57,"4.35",3,0,"0",1
"uUe-FDyAzvC5psW3FRQEDw","A21srfWbl97OWsCn2lK-0Q","mzr_D0K2Hyu56GwJfWUT8Q","2.0",0,"2015-12-23 00:49:57",389,0,0,0,"El Gallo Grande","St. Petersburg","FL","27.7543071294","-82.6386860758",157,False,"Beer, Wine & Spirits, Mexican, Bars, Food, Sports Bars, Restaurants, Nightlife, Specialty Food, Ethnic Food",2,1,1,0,1,13,"4.31",0,0,"3",0
"4569ZqLX_yqPr1bPNgvdng","AM7gPGpRbEjEkjmsmQXb6w","DIZRqset6HUTWYrZga0IuQ","5.0",1,"2015-12-22 03:43:48",286,1,0,1,"Restaurant des Familles","Marrero","LA","29.7781689","-90.0985908",167,True,"Cajun/Creole, Seafood, Restaurants",2,1,1,1,1,29,"2.77",0,0,"2",0
"B5afGkF1CKfrZ1MgUBxFrA","sr-5EY6bmp4jINhea06MjA","9whb7XB24pCzHyqQrxdPCg","4.0",1,"2018-08-05 16:36:38",386,0,0,0,"The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village","Indianapolis","IN","39.8739995","-86.1444306",996,True,"Restaurants, Bakeries, Desserts, Patisserie/Cake Shop, American (Traditional), Cafes, Coffee & Tea, Cupcakes, French, Sandwiches, Food, American (New), Breakfast & Brunch",2,1,1,1,0,11,"3.5",0,0,"0",1
"inEJCRI_TmyW-DKrDjFChA","9A1ve-8MfJcUcOGQYCLlKA","3K6QrBJ3cSD0JhUpM6v_0A","5.0",1,"2018-02-24 18:45:18",142,1,1,1,"Umami","Nashville","TN","36.023833","-86.711589",290,True,"Korean, Sushi Bars, Restaurants, Thai",2,1,1,1,1,31,"4.19",1,0,"6",1
"uucJhnTAC1fqcF8dssuDbw","6kAXOzE7fqaBZINQV_-_mg","mFBADVb0LOlTbJFXspU-Kw","4.0",1,"2013-09-06 15:02:03",1968,1,0,1,"Kien Giang","Nashville","TN","36.148333","-86.862353",326,True,"Vietnamese, Restaurants",1,1,0,0,1,162,"3.83",10,1,"5",0
"DaP7dIO8krTwddLTKxnUTA","tYCok-NtWvg8_k7woeB83w","t5z4-3GQu0Ahdh7kQcd0LA","2.0",0,"2017-01-16 00:16:10",396,0,0,0,"Grand Lux Cafe","Cherry Hill","NJ","39.940242695","-75.0248415088",422,False,"Desserts, American (Traditional), Cafes, Restaurants, American (New), Food",2,1,1,1,1,2,"3.0",0,0,"1",0
"BahQHPXE8WiFpVdqLFCS0w","C1D2o1VV2TDjpkG3BsdseA","eAWnP9ZeVo8kp808y-0LXA","1.0",0,"2013-12-08 04:12:29",555,2,5,0,"San Antonio Taco Co","Nashville","TN","36.1461402","-86.7993771",386,True,"Tex-Mex, Event Planning & Services, Caterers, Restaurants, Mexican",1,1,0,1,1,319,"3.66",18,1,"0",1
"YYf4ZKeGVw1K22RRwvlscg","FHNIvNgh3fS7VZQq2Y3dsA","nGx3yFJhEx_In4k34GAsAg","2.0",0,"2016-07-04 03:26:40",885,1,0,0,"Cheu Noodle Bar","Philadelphia","PA","39.9467949","-75.1577025",818,False,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",2,1,1,0,0,28,"3.21",1,0,"1",0
"wspZ--wIlnIrhZXpoubcOw","zSqTndm5Alq9dW1PyzbdTA","zqlAfnBPfd8VIWhBRtpoRg","5.0",1,"2015-06-22 23:21:18",155,0,0,0,"Grand Isle","New Orleans","LA","29.9475671","-90.0651152",588,True,"Seafood, Southern, Food, Live/Raw Food, Restaurants, Desserts, Local Flavor",2,1,1,1,1,3,"5.0",0,0,"1",0
"tANV_VesitUsiUN5NHoPxA","htO_nlxkEsYHzDrtbiUxew","-n4U-n9veKrg_IcOTSbf9w","5.0",1,"2017-08-09 00:33:58",310,0,0,0,"La Colombe Coffee","Philadelphia","PA","39.9506099","-75.172368",614,True,"Restaurants, Food, Coffee & Tea",1,1,0,0,0,41,"4.02",3,1,"3",0
"z9OAPRYx4b_3o1cGeCWAxA","B2TRCYPklp7a8Ipcz5y-BA","nWNLWRyTW5KQn7GRZO6AaQ","5.0",1,"2014-02-26 16:51:30",313,0,1,0,"Halal Gyro King","Philadelphia","PA","39.95187","-75.159913",24,True,"Food Trucks, Halal, Food, Street Vendors, Sandwiches, Middle Eastern, Food Stands, Restaurants",1,1,0,0,0,80,"3.48",1,0,"3",0
"sf3FkmIPCx9Hyq5i6N2COA","cXSyVvOr9YRN9diDkaWs0Q","Wz3xJD5EJ-HJDHF8UzniQw","3.0",0,"2012-04-02 01:42:21",451,0,0,0,"Honey's Sit-N-Eat","Philadelphia","PA","39.96399","-75.1444822",1396,True,"Southern, Restaurants, American (Traditional)",2,1,0,1,1,74,"3.59",2,1,"1",0
"kYJ5bo1tEnVtPvpsC_CzZQ","z680Aylt8wN2KAeFM1hy-A","VTHNbsEN_tmd7_--2Wv6LQ","3.0",0,"2016-01-05 22:06:36",1382,1,0,1,"Chatham Tap Mass. Ave.","Indianapolis","IN","39.7766084","-86.1463714",427,True,"Bars, British, Pubs, Nightlife, Pizza, Restaurants, Chicken Wings",2,1,0,1,1,394,"3.79",15,1,"2",0
"zfnx3tmEk_evKMoLYD-L9A","0qu0fNTOsSmuREYVIMPuIQ","pRty6U9YkM7PbcWN3rkg5w","5.0",1,"2018-07-17 21:38:37",346,0,0,0,"Cold Spring Tavern","Santa Barbara","CA","34.5216257926","-119.8405629067",1018,True,"American (Traditional), Restaurants, Bars, Nightlife",2,1,1,1,0,51,"4.11",1,0,"2",0
"6WW0ATB52aVaQZ9VHKZzSg","Fok0BLJP0OMxbbl3l6QmZA","uQuIoZb4RdIFAdFT6O2Snw","5.0",1,"2015-02-17 02:02:45",110,0,0,0,"Sauce on the Side","Clayton","MO","38.6499759129","-90.3374733208",330,True,"Restaurants, Italian, Salad",2,1,0,0,1,3,"4.75",0,0,"2",0
"MuHVe4i7e2sxdqGEiTpr8g","3StNEgKAwpCFR1q0urmJrw","kV4eLnU5fm-ieJCEeqNiIQ","4.0",1,"2018-03-17 02:37:01",350,0,0,0,"Raijin Ramen","Tucson","AZ","32.236453242","-110.9283937833",594,True,"Noodles, Japanese, Diners, Restaurants, Ramen",2,1,0,1,0,152,"4.92",10,1,"6",1
"74AcI_T4vu9M5ofEbMdnMg","AaWmckcT3O1iQSAIUmzwUA","cKu8znqGKKv59OBQ0JgofA","5.0",1,"2015-06-21 17:07:58",179,0,0,0,"Basimo Beach Cafe","Clearwater","FL","27.9519956663","-82.829717",339,True,"Breakfast & Brunch, Restaurants, Juice Bars & Smoothies, Cafes, Coffee & Tea, Food",2,1,1,1,0,1,"5.0",0,0,"0",1
"iThWqy-kDBGG5WWF-aUZjA","mygIk3l_ShNNB-QbWlrRyg","-3jdh5mjVm9uYvVEsxm5_w","4.0",1,"2015-12-06 03:54:52",134,0,0,0,"Zydeco's","Belle Chasse","LA","29.8777671","-90.0173044",161,True,"Restaurants, Cajun/Creole, American (New), Seafood",2,1,0,0,1,23,"3.79",1,0,"0",1
"dRhiCFVOXZ9bopurBprQ1g","kdJMzQCyG9X07lEgTWWveQ","oHL49JO5rVGGgfHfN2q9TQ","5.0",1,"2018-05-19 17:57:41",621,0,0,0,"Sun Diner","Nashville","TN","36.1612202348","-86.7758725821",460,True,"Restaurants, Cafes, Diners, Breakfast & Brunch, Burgers",2,0,0,0,1,46,"4.04",0,0,"6",1
"LCuddOgW4R3cobnpT0Hz0Q","bXe7JE0bxDpoXf3UjnwoBQ","VI_NMk3KwjL7016e8RGILg","5.0",1,"2018-02-24 22:08:36",157,0,0,0,"Finley's Irish Pub & Eatery","Largo","FL","27.89578941","-82.74509622",129,True,"Nightlife, Irish Pub, American (Traditional), Irish, Bars, Salad, Restaurants",2,1,0,1,1,61,"3.23",0,0,"6",1
"KVzd0kEOxhFZVszUUZ-Gsg","v5ktgWMAARaczTMh2rAJKg","0dCTBftWHhH9fbkzsoVjvw","3.0",0,"2016-08-14 03:31:40",575,0,0,0,"San Jose Mexican Restaurant","Lutz","FL","28.1893346665","-82.5410481178",155,True,"Restaurants, Mexican, Salad",2,1,1,1,1,20,"3.1",0,0,"0",1
"KBr0_uMl191qcSUa8GZ7uQ","vN6v8m4DO45Z4pp8yxxF_w","Ih7OhpiXh7TkN1VkQLMgdA","5.0",1,"2011-02-16 15:39:24",616,1,1,0,"Surrey's Café & Juice Bar","New Orleans","LA","29.935799","-90.071906",2084,True,"Vegetarian, Restaurants, Breakfast & Brunch, Cafes, Juice Bars & Smoothies, Sandwiches, Food",2,1,0,0,0,19,"3.58",1,0,"3",0
"_4PusVWRhPMAQOhyxAEtFQ","KAZ2Z3831eb5lHtUDKa8kA","M7yRUyuKIIvS3NwfUYbtgQ","4.0",1,"2016-11-12 00:36:42",1715,3,0,1,"Saladworks","Philadelphia","PA","39.9557501","-75.1819889",8,True,"Salad, Restaurants, American (Traditional), Food, Sandwiches, Do-It-Yourself Food, Soup, Vegetarian, American (New)",1,0,0,0,0,34,"4.0",12,0,"6",1
"uDXal91oKSQnIZgjSLXfNw","mUIBtlWNPD7sz3rGGWQ1RA","PVxbdfaGonV_1U7PCf4T9w","5.0",1,"2011-02-16 15:24:46",470,1,0,0,"Kanella","Philadelphia","PA","39.9463322","-75.1579478",579,False,"Mediterranean, Food, Greek, Restaurants, Breakfast & Brunch",2,1,1,1,0,12,"4.42",0,0,"3",0
"JOgGl5OM7Qaoo-ImcBudCQ","buJQ6k-bLrycLwbB5Xp5YQ","oKheZMuzMcg7avEp82NPkw","5.0",1,"2017-12-30 18:19:11",365,1,0,0,"JH Cafe","Metairie","LA","30.0021853","-90.1726033",58,False,"Restaurants, Chinese",1,1,0,0,1,15,"2.59",0,0,"6",1
"xa2G-u2YkBcXZ0Y3n0b6Uw","o1bd3WLl4McflqjDTJTdHQ","0o_G_kQlWsilPhnsUfNafw","5.0",1,"2016-10-28 15:58:53",573,1,0,0,"Phat Bites","Nashville","TN","36.1690161014","-86.6655348482",364,True,"Coffee & Tea, Nightlife, Food, Delis, Breakfast & Brunch, Cafes, Bars, Restaurants",2,1,0,1,1,9,"4.56",0,0,"5",0
"UDyVtbv4CDbZIwPEzHsk0g","2KIDQyTh-HzLxOUEDqtDBg","ky3m9-iihoIPInRcJM1r0Q","5.0",1,"2011-05-30 17:37:02",1202,2,0,0,"Mazzaro's Italian Market","Saint Petersburg","FL","27.7922562","-82.673539",1551,True,"Specialty Food, Delis, Coffee Roasteries, Butcher, Meat Shops, Food, Restaurants, Grocery, Italian",2,1,0,0,1,74,"2.78",4,0,"1",0
"U2SX222J5PioZp7Tzb2tvw","Uy0r4bzRmY5LFtDfzNgkag","s3Jwikpza51BiNo83GsdFg","5.0",1,"2017-07-10 20:35:55",657,0,0,0,"Mi Ranchito","University City","MO","38.661548","-90.3087941",375,True,"Mexican, Restaurants, Seafood, Nightlife, Bars",2,1,0,0,1,22,"3.65",1,0,"1",0
"ULdHr3MKxFcTr0xG1t4tdQ","DvkSkF83xDONjkNIoEPRnQ","BLoMPkGe1cwzqXLs3GOxrQ","3.0",0,"2017-11-20 02:15:38",378,0,0,0,"Greko Greek Street Food","Nashville","TN","36.1744211","-86.7602763",267,True,"Restaurants, Street Vendors, Wine Bars, Food, Event Planning & Services, Bars, Mediterranean, Greek, Nightlife, Caterers",2,1,0,1,1,17,"2.6",0,0,"1",0
"6r-68GidFPRrqomt9BiSqA","9V0LMtO1riRw9-pUuG4NFg","WyrrCOkp8MaVfj10UAOMFA","5.0",1,"2015-05-29 09:21:51",1084,0,0,0,"Delicia","Indianapolis","IN","39.847406","-86.1451809",603,True,"Latin American, Caribbean, Breakfast & Brunch, Restaurants, Mexican",2,1,1,1,1,134,"4.4",26,1,"5",0
"Sk48Zutog3kFk-iW8wtBTw","ixPTo6Hum7nNZ7A4VPhTXg","CLxJgJZvZAKKhqRXP8yX8w","5.0",1,"2015-02-19 05:03:33",111,0,0,0,"Brick House Tavern + Tap","Tampa","FL","27.9530594577","-82.5062855333",561,True,"Restaurants, Burgers, American (Traditional), Bars, Pubs, Nightlife",2,1,1,1,1,97,"3.9",4,1,"4",0
"eq6HupTCECmuASmwqSUg6w","rF0xI_3jjlsEKp3N0Z0BuQ","i45vap_O-orU1moen8t-9w","5.0",1,"2014-11-15 02:28:11",472,0,0,0,"Trattoria Totaro","Conshohocken","PA","40.0750524","-75.2945235",135,True,"Italian, Restaurants",2,1,1,1,0,10,"4.27",0,0,"6",1
"H3Lh8GgclI2EUyLS12_MjQ","nD-cMgRg5gekeB9qbuEkeA","n2G5hnFHuyBVRdqwbPKL8A","4.0",1,"2014-01-01 07:40:07",263,0,0,0,"Omaha Steakhouse","Nashville","TN","36.1512284","-86.7958928",17,True,"Steakhouses, Restaurants",3,1,1,0,1,17,"4.47",0,0,"3",0
"t7LWVsfD-9BBDMeFbnwRzg","DytKODMqcvQ7MWA0NN2uNw","TGlJZVGSqrUFV2trZGgKDw","5.0",1,"2016-06-01 17:50:41",380,1,0,1,"Lloyd Whiskey Bar","Philadelphia","PA","39.9713575331","-75.127588677",210,True,"Nightlife, Restaurants, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges",2,1,1,1,1,9,"4.67",0,0,"3",0
"a4oY-Xra7edGzylTpT6CWQ","encfXG_jrG1M6gX1IqrHrw","l07Cb90zaWtoIU7ic0ERFA","1.0",0,"2018-02-25 00:29:42",1343,1,0,0,"Ballyhoo Grill","Tampa","FL","28.07824","-82.569894",262,False,"Restaurants, Seafood, Steakhouses",2,1,0,1,1,14,"3.79",0,0,"0",1
"zPA1ibg7PWsA5iMc3pq_aQ","1NCUTTp6rIyXpwUDVv9qOA","WfmL5RA3N6A6DvwMhzhgeg","5.0",1,"2018-07-17 17:17:32",115,0,0,0,"Lazos Pizza & Grill","Philadelphia","PA","39.9727751034","-75.1789870874",176,True,"Pizza, American (Traditional), Restaurants, Italian",1,1,0,0,1,44,"4.58",0,1,"2",0
"RVnKdoZtrRx24bien7xoVg","GUMVStVaJfWmCIpQA4TtHg","LgecCw8Ga2a3SHZkOmA7RQ","4.0",1,"2014-04-23 00:04:36",347,0,0,0,"Crazy Sushi","Philadelphia","PA","39.952045","-75.17167",550,True,"Restaurants, Japanese, Sushi Bars",2,1,1,0,1,6,"4.5",0,0,"3",0
"1tJ01o17CYiKZKz4WtR3gg","fKDV_dlDhXd7P5kZi97Kng","V_xcCzOqDCycW-Dlwl77og","2.0",0,"2014-06-12 17:02:19",348,0,0,0,"The Spot","Philadelphia","PA","39.9483749","-75.1744886",80,False,"Breakfast & Brunch, Pizza, Greek, Restaurants, Food",1,1,0,0,0,118,"3.17",5,0,"4",0
"8VEK7Nbe7qwEqbfpspc6OQ","gKPWC7F219oEbu5NXPzH4g","kLjR9Pej0v6GPj7ArGXV-w","2.0",0,"2015-07-04 14:13:12",1416,0,0,0,"Sam's Beach Bar","Hudson","FL","28.3619386","-82.7103407",555,True,"Seafood, American (Traditional), Music Venues, Caribbean, Arts & Entertainment, Nightlife, Restaurants",2,1,0,1,1,7,"2.78",0,0,"6",1
"0dK6-lEUgYd8wq_5v-_SJQ","FWfUki6qewYDWdMdb_gcEQ","Sl6DtFGNmxg03ao8nGQ_tg","5.0",1,"2018-07-17 16:46:48",334,0,0,0,"Kroger","Indianapolis","IN","39.680408","-86.129355",11,True,"Shopping, Drugstores, Grocery, Flowers & Gifts, Food, Restaurants, Delis, Florists, Sandwiches",2,0,0,0,0,22,"4.91",1,0,"2",0
"iy6XE2yRVdA6dzBB6ST_2w","KP5OncF2jhT7_J1phHPPww","wb5L03IuE_x2EThhJ-on3Q","5.0",1,"2016-01-30 21:36:19",93,0,0,0,"Besito Mexican Restaurant","Tampa","FL","27.9462497461","-82.5265678062",1092,True,"Mexican, Restaurants, Salad, Food, Bars, Nightlife",2,1,1,1,1,66,"4.13",1,0,"6",1
"GyOOEAJ0Qqop0MV1OX0K1g","g04aAvgol7IW8buqSbT4xA","lJW_Dsx0iNl3Yu2RFcqILw","3.0",0,"2018-05-19 15:05:24",166,1,0,0,"Cafe Fleur De Lis","New Orleans","LA","29.9544944572","-90.0665915385",1865,True,"Breakfast & Brunch, Coffee & Tea, Food, Restaurants",2,1,0,0,1,8,"3.88",0,0,"6",1
"PXgAiQwk1uR9xSdNY98r9A","XGtQdpJh6e7m0-l_ybk2XA","k9Mvnw4aglONCaS5cBKQnw","4.0",1,"2013-01-28 15:05:27",137,0,0,1,"La Cabana Mexican Grill & Bar","Indianapolis","IN","39.9263156167","-86.0446032493",52,False,"Mexican, Nightlife, Restaurants, Bars, Salad",2,1,0,1,1,49,"4.6",6,1,"1",0
"Xwmu1dPz3zU1wVCJOk5Gmw","bdth7r1brx9yRU7sYwF9jQ","AmM4Lfk15XfqRGCINWgkOQ","3.0",0,"2013-02-23 18:54:59",1454,3,0,2,"Nippon Tei","Ballwin","MO","38.596068","-90.493565",254,True,"Japanese, Asian Fusion, Wine Bars, Bars, Restaurants, Sushi Bars, Nightlife",2,1,1,0,1,438,"4.04",31,1,"6",1
"xUwKZh2Qnf0hymWzeu9ypA","jmwasbZfgj3honf79qKsnA","LXaLiM79hxpTyqgJrfuzBQ","4.0",1,"2017-01-02 22:51:29",123,0,0,0,"Street- Taco and Beer Co.","Tucson","AZ","32.2219642","-110.9721883",805,True,"Mexican, Bars, Restaurants, Nightlife",1,1,0,0,1,11,"3.82",0,0,"1",0
"mFQIGH_4e5R2ZyLtvHhNfw","1JtpcHELRrSDoWS80WtzuQ","NepEOdI-o9WGJnlqIimtGQ","5.0",1,"2017-11-19 01:53:28",309,0,0,0,"Chef's Market Cafe & Takeaway","Goodlettsville","TN","36.3222792","-86.7031195",319,True,"Food, American (New), Coffee & Tea, Caterers, Event Planning & Services, Specialty Food, Restaurants",2,1,0,1,0,4,"5.0",0,0,"0",1
"wvmvQBRb08_08pYMERJAyg","LQcGL4hfJAeK6bk2ZdhmXw","CCKoJcjHFOA7E-IpvAj0NQ","5.0",1,"2016-04-12 18:38:54",171,0,0,0,"Aqui Con El Nene","Tucson","AZ","32.28682634","-110.9950735",322,True,"Fast Food, Restaurants, Mexican, Food Stands, Hot Dogs",1,1,0,1,1,3,"5.0",0,0,"2",0
"QFdIHjdU_TJwBgCLnfvzew","ypp08ewHqQ-zmdTnG8qOAw","Oz6MelmVKTH1cNELZeuv5g","3.0",0,"2015-02-24 05:18:22",1906,1,0,0,"New Dragon Express","Edmonton","AB","53.533629","-113.627752",14,True,"Restaurants, Chinese, Seafood",2,1,1,0,0,34,"3.14",0,0,"2",0
"5Y2ZYs6Xd7tc7VvaLOKdAw","hRQPkntymbLS-IvkhHa32Q","N9sP5l8AqGGq9LTJz4MP2w","1.0",0,"2017-10-06 01:10:13",707,0,1,0,"Fortunatos Pizza Station","Pinellas Park","FL","27.8396741647","-82.6976715433",46,True,"Restaurants, Pizza, Italian",2,0,0,1,1,8,"1.6",0,0,"5",0
